0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 19
0	 112	 15
0	 112	 16
0	 112	 17
0	 112	 16
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 15
0	 112	 18
0	 112	 16
0	 112	 16
0	 112	 16
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
0	 112	 16
0	 112	 17
0	 112	 17
4	 112	 61
4	 112	 63
4	 112	 52
4	 112	 49
4	 112	 52
4	 112	 66
4	 112	 50
4	 112	 48
4	 112	 53
4	 112	 62
4	 112	 53
4	 112	 53
4	 112	 61
4	 112	 54
4	 112	 65
4	 112	 49
4	 112	 53
4	 112	 67
4	 112	 61
4	 112	 51
4	 112	 50
4	 112	 57
4	 112	 61
4	 112	 52
4	 112	 49
4	 112	 50
4	 112	 49
4	 112	 49
4	 112	 52
4	 112	 53
4	 112	 65
4	 112	 47
4	 112	 53
4	 112	 66
4	 112	 47
4	 112	 57
4	 112	 61
4	 110	 49
4	 110	 50
4	 104	 52
4	 102	 48
4	 99	 49
4	 96	 54
4	 93	 63
4	 93	 51
4	 88	 49
4	 85	 51
4	 85	 50
4	 80	 51
4	 77	 51
1	 77	 69
4	 70	 63
4	 67	 54
4	 64	 61
4	 61	 49
4	 59	 50
4	 56	 56
4	 53	 63
4	 53	 49
4	 48	 52
4	 45	 53
4	 45	 65
4	 38	 65
4	 35	 52
4	 32	 64
4	 29	 50
4	 29	 49
4	 24	 55
4	 20	 66
0	 16	 21
0	 16	 17
0	 16	 16
0	 15	 17
0	 14	 17
0	 13	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 18
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 15
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 15
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 19
0	 12	 15
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 18
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 16
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 18
0	 12	 16
0	 12	 18
0	 12	 15
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
0	 12	 16
0	 12	 17
0	 12	 17
3	 12	 60
3	 12	 46
3	 12	 53
3	 12	 48
3	 12	 51
3	 12	 54
3	 12	 62
3	 12	 49
3	 12	 52
3	 12	 50
3	 12	 50
1	 11	 52
1	 11	 48
1	 11	 49
1	 12	 51
1	 12	 54
1	 12	 65
1	 12	 64
1	 12	 52
2	 12	 63
2	 12	 50
2	 13	 52
2	 16	 48
2	 20	 56
2	 24	 63
1	 28	 48
1	 28	 50
1	 28	 54
1	 28	 62
1	 28	 53
1	 28	 47
1	 28	 50
1	 28	 51
1	 28	 49
1	 28	 54
1	 28	 49
1	 28	 53
1	 28	 61
1	 28	 53
1	 28	 65
1	 28	 53
1	 28	 65
1	 28	 68
1	 28	 47
1	 28	 52
1	 28	 48
1	 28	 53
1	 28	 66
1	 28	 51
1	 28	 65
1	 28	 51
1	 28	 65
1	 28	 49
1	 28	 51
1	 28	 50
1	 28	 49
1	 28	 50
1	 28	 49
1	 28	 49
4	 28	 51
4	 28	 51
4	 28	 49
4	 20	 52
4	 20	 48
4	 13	 55
4	 13	 68
4	 13	 62
4	 13	 49
4	 13	 49
4	 13	 55
4	 13	 62
4	 13	 52
4	 13	 51
4	 13	 65
4	 13	 51
4	 13	 68
4	 13	 66
4	 13	 63
4	 13	 53
4	 13	 49
4	 13	 48
4	 13	 53
4	 13	 51
4	 13	 64
4	 7	 52
4	 7	 64
4	 7	 51
4	 7	 50
4	 7	 52
4	 7	 65
4	 7	 52
4	 7	 64
4	 7	 49
4	 7	 51
4	 7	 50
4	 7	 49
4	 7	 53
4	 215	 66
4	 212	 49
4	 212	 50
4	 205	 48
4	 202	 54
1	 199	 65
1	 196	 50
0	 196	 7
1	 196	 59
1	 196	 49
1	 196	 53
1	 196	 65
1	 196	 49
1	 196	 50
1	 196	 50
1	 196	 51
1	 196	 49
1	 196	 50
1	 196	 53
1	 196	 66
4	 196	 49
4	 196	 51
4	 196	 65
4	 190	 49
4	 187	 54
4	 183	 65
4	 178	 63
0	 175	 10
0	 174	 16
0	 173	 17
0	 172	 17
0	 170	 16
0	 170	 17
0	 170	 17
0	 167	 17
0	 166	 16
0	 165	 16
0	 164	 17
4	 163	 61
4	 159	 48
4	 156	 50
4	 156	 51
1	 149	 50
1	 148	 47
1	 148	 51
1	 148	 51
1	 148	 50
1	 148	 54
4	 148	 60
4	 148	 51
2	 148	 51
4	 142	 50
4	 143	 55
4	 138	 62
4	 135	 49
4	 132	 54
4	 132	 62
1	 126	 52
1	 124	 49
1	 124	 51
1	 124	 53
1	 124	 61
1	 124	 50
1	 124	 53
1	 124	 51
1	 124	 50
1	 124	 48
1	 124	 50
4	 124	 52
4	 122	 50
4	 119	 47
4	 116	 52
4	 116	 51
4	 109	 63
4	 107	 53
4	 104	 48
4	 102	 53
4	 102	 65
4	 96	 51
4	 93	 49
4	 91	 50
4	 88	 51
4	 85	 65
4	 85	 49
4	 80	 52
4	 77	 51
1	 77	 62
4	 71	 51
2	 68	 51
2	 68	 50
2	 70	 51
2	 73	 51
2	 77	 50
2	 77	 47
2	 82	 51
2	 85	 50
4	 85	 51
4	 90	 50
4	 87	 51
4	 84	 50
4	 84	 47
1	 78	 51
1	 77	 51
1	 77	 50
1	 77	 48
1	 77	 50
1	 77	 51
1	 77	 50
2	 77	 51
2	 77	 51
2	 77	 47
2	 77	 51
2	 81	 51
2	 85	 50
2	 85	 51
2	 89	 47
2	 93	 50
2	 93	 51
2	 97	 51
2	 101	 48
2	 101	 50
2	 105	 50
2	 109	 51
2	 109	 50
2	 113	 51
2	 117	 50
2	 117	 48
2	 121	 50
2	 124	 51
2	 126	 50
2	 129	 48
2	 132	 53
2	 134	 49
2	 137	 51
2	 140	 47
2	 142	 53
2	 145	 48
3	 148	 54
3	 148	 62
3	 148	 54
3	 148	 68
3	 148	 60
3	 148	 54
1	 148	 48
1	 148	 52
1	 149	 50
1	 149	 48
1	 149	 52
4	 149	 67
4	 149	 49
4	 149	 51
2	 142	 48
4	 141	 49
2	 142	 54
2	 142	 62
2	 145	 54
2	 145	 64
2	 145	 53
2	 145	 64
2	 145	 52
2	 145	 46
2	 145	 55
2	 145	 66
2	 145	 62
2	 145	 51
2	 145	 51
2	 145	 49
2	 145	 51
2	 145	 50
2	 145	 54
2	 145	 61
2	 145	 51
2	 145	 49
2	 145	 54
2	 145	 63
0	 148	 9
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 18
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 18
0	 148	 15
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 148	 17
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 17
0	 148	 15
0	 148	 18
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 16
0	 149	 17
0	 149	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 16
0	 148	 17
0	 148	 17
0	 148	 16
0	 148	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
0	 149	 16
0	 149	 17
0	 149	 17
4	 112	 60
4	 112	 53
4	 112	 61
4	 112	 55
4	 112	 65
4	 112	 64
4	 112	 51
4	 112	 48
4	 112	 53
4	 112	 63
4	 112	 52
4	 112	 53
4	 112	 65
4	 112	 52
4	 112	 62
4	 112	 54
4	 112	 62
4	 112	 52
4	 112	 50
4	 112	 54
4	 112	 62
4	 112	 49
4	 112	 52
4	 112	 50
4	 112	 49
4	 112	 51
4	 112	 51
4	 112	 49
4	 112	 47
4	 112	 54
4	 112	 49
4	 112	 50
4	 112	 50
4	 112	 51
4	 112	 49
4	 112	 50
4	 111	 53
3	 107	 65
3	 103	 65
3	 100	 48
3	 100	 52
3	 100	 48
3	 100	 52
3	 100	 51
3	 100	 47
3	 100	 52
3	 100	 49
3	 100	 51
4	 100	 52
4	 100	 63
4	 96	 50
4	 93	 49
4	 93	 54
4	 87	 63
4	 84	 50
4	 84	 50
3	 79	 57
3	 76	 62
3	 76	 49
3	 76	 50
3	 76	 51
3	 76	 48
3	 76	 53
3	 76	 49
3	 76	 68
4	 76	 64
4	 75	 50
4	 72	 52
4	 70	 48
4	 67	 51
4	 64	 50
4	 62	 53
4	 59	 63
4	 56	 50
4	 54	 48
4	 51	 52
4	 48	 49
4	 46	 51
4	 43	 48
4	 40	 54
4	 37	 65
4	 37	 50
4	 32	 52
4	 28	 62
4	 28	 53
4	 23	 47
4	 20	 53
4	 20	 66
1	 15	 52
3	 13	 63
3	 13	 53
3	 13	 52
3	 12	 63
2	 12	 55
2	 14	 64
2	 18	 67
2	 22	 65
2	 25	 46
2	 29	 52
2	 29	 50
2	 34	 52
2	 37	 64
2	 41	 53
2	 44	 46
2	 46	 55
2	 50	 65
1	 53	 47
1	 53	 52
1	 53	 49
1	 53	 52
1	 53	 47
1	 53	 51
1	 53	 55
1	 53	 64
1	 53	 51
1	 53	 63
1	 53	 49
1	 53	 56
1	 53	 61
1	 53	 51
1	 53	 52
1	 53	 47
2	 53	 50
2	 53	 54
2	 53	 65
2	 60	 50
2	 62	 49
2	 65	 52
2	 69	 49
2	 69	 47
2	 74	 55
1	 78	 62
3	 80	 52
0	 80	 7
1	 80	 58
1	 77	 56
3	 77	 64
1	 77	 66
1	 77	 51
1	 77	 63
4	 77	 49
4	 75	 50
4	 72	 51
4	 70	 55
4	 70	 61
2	 64	 50
2	 64	 54
4	 68	 67
4	 67	 64
4	 67	 50
4	 62	 50
4	 59	 50
4	 56	 48
4	 54	 51
4	 51	 53
4	 48	 65
4	 45	 51
4	 45	 64
4	 39	 50
4	 36	 54
1	 32	 64
1	 30	 48
1	 30	 50
1	 29	 53
1	 29	 47
1	 29	 52
1	 29	 50
1	 29	 50
1	 29	 50
4	 29	 54
1	 29	 63
1	 23	 48
1	 20	 53
1	 16	 65
1	 13	 52
1	 13	 46
1	 7	 50
1	 7	 50
1	 7	 52
1	 7	 51
1	 7	 47
1	 7	 53
1	 7	 48
1	 7	 49
1	 7	 53
1	 7	 47
1	 7	 53
1	 7	 53
1	 7	 63
1	 7	 48
1	 7	 51
1	 7	 49
1	 215	 54
1	 211	 63
1	 208	 52
1	 205	 52
1	 205	 63
3	 199	 52
3	 199	 48
3	 196	 51
2	 196	 50
2	 196	 52
3	 196	 63
3	 196	 50
3	 196	 53
3	 196	 50
3	 196	 68
4	 196	 63
4	 195	 53
4	 192	 68
4	 188	 62
4	 188	 50
4	 183	 52
4	 181	 50
4	 181	 49
4	 176	 49
4	 173	 52
4	 173	 65
4	 167	 51
4	 164	 53
4	 160	 63
4	 158	 51
4	 155	 53
3	 152	 67
3	 152	 61
3	 148	 53
1	 148	 66
1	 148	 49
2	 149	 48
2	 149	 51
2	 149	 52
2	 149	 52
2	 156	 66
2	 156	 64
2	 162	 51
2	 165	 48
2	 165	 51
2	 172	 50
2	 174	 50
2	 177	 50
2	 181	 54
2	 181	 63
2	 188	 50
2	 190	 54
2	 193	 66
3	 197	 62
3	 197	 54
3	 196	 62
3	 196	 51
3	 196	 52
3	 196	 48
3	 196	 50
3	 196	 50
1	 196	 48
3	 196	 51
3	 196	 50
3	 196	 52
3	 196	 48
3	 196	 51
3	 196	 50
3	 196	 50
3	 196	 50
3	 196	 55
3	 196	 63
3	 196	 48
